,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
20,0.25,0.1443167305236271,0.14285714285714285,0.09090909090909091,0.044917257683215125,0.08047493403693931,0.12871287128712872,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
21,0.25,0.2694763729246488,0.19047619047619047,0.0881542699724518,0.035460992907801414,0.21635883905013192,0.18811881188118812,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
22,0.5,0.2822477650063857,0.19047619047619047,0.13774104683195593,0.09692671394799054,0.17150395778364116,0.264026402640264,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1,0.0,0.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.03571428571428571,0.3333333333333333
23,0.75,0.3269476372924649,0.14285714285714285,0.18732782369146006,0.10638297872340426,0.18865435356200527,0.3135313531353135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4444444444444444
24,0.25,0.19284802043422733,0.14285714285714285,0.10743801652892562,0.07092198581560283,0.10817941952506596,0.2046204620462046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.1,0.3333333333333333,0.03571428571428571,0.0
25,0.5,0.2567049808429119,0.09523809523809523,0.05509641873278237,0.10401891252955082,0.18073878627968337,0.2409240924092409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
26,0.5,0.3409961685823755,0.14285714285714285,0.15977961432506887,0.09692671394799054,0.22163588390501318,0.30363036303630364,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.03571428571428571,0.6666666666666666
27,0.5,0.19795657726692212,0.14285714285714285,0.07162534435261708,0.11583924349881797,0.10554089709762532,0.15181518151815182,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.2,0.0,0.16666666666666666,0.0,0.0,0.0,0.1,0.0,0.0,0.1111111111111111
28,0.0,0.1711366538952746,0.09523809523809523,0.07988980716253444,0.14893617021276595,0.055408970976253295,0.07260726072607261,0.0,0.06666666666666667,0.0,0.0,0.0,0.125,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.1111111111111111
29,0.0,0.26436781609195403,0.14285714285714285,0.11570247933884298,0.1442080378250591,0.13720316622691292,0.2178217821782178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.2222222222222222
30,0.25,0.23754789272030652,0.14285714285714285,0.09917355371900827,0.08983451536643025,0.14775725593667546,0.15181518151815182,0.25,0.13333333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.1,0.2,0.0,0.0,0.5,0.0,0.0,0.30000000000000004,0.0,0.03571428571428571,0.1111111111111111
31,0.5,0.20051085568326948,0.14285714285714285,0.09641873278236915,0.09456264775413711,0.10817941952506596,0.17491749174917492,0.0,0.26666666666666666,0.0,0.0,0.0,0.375,0.0,0.0,0.1,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.1,0.0,0.0,0.3333333333333333
32,1.0,0.35121328224776505,0.14285714285714285,0.14325068870523416,0.13002364066193853,0.22163588390501318,0.1947194719471947,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.3333333333333333,0.0,0.1111111111111111
33,0.25,0.3767560664112388,0.14285714285714285,0.26170798898071623,0.18203309692671393,0.16226912928759893,0.2706270627062706,0.0,0.0,0.4,0.0,0.0,0.25,0.0,0.0,0.6000000000000001,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.3333333333333333
34,0.0,0.16219667943805877,0.14285714285714285,0.06060606060606061,0.08037825059101655,0.09366754617414248,0.10891089108910891,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.3537675606641124,0.19047619047619047,0.06887052341597796,0.10401891252955082,0.27440633245382584,0.3234323432343234,0.0,0.13333333333333333,0.2,0.0,0.0,0.125,0.0,0.1111111111111111,0.30000000000000004,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
36,0.25,0.2822477650063857,0.14285714285714285,0.15426997245179064,0.07092198581560283,0.17810026385224273,0.2838283828382838,0.0,0.06666666666666667,0.0,0.0,0.3333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.4,0.0,0.0,0.1111111111111111
37,0.5,0.27458492975734355,0.14285714285714285,0.07713498622589532,0.13238770685579196,0.17282321899736147,0.24422442244224424,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.2,0.2,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.1,0.0,0.0,0.1111111111111111
38,0.0,0.4252873563218391,0.14285714285714285,0.10743801652892562,0.29550827423167847,0.2229551451187335,0.5346534653465347,0.5,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333333
39,0.5,0.24648786717752236,0.19047619047619047,0.0,0.05200945626477541,0.22559366754617413,0.13861386138613863,0.25,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.30000000000000004,0.0,0.03571428571428571,0.1111111111111111
40,0.5,0.471264367816092,0.14285714285714285,0.2727272727272727,0.1938534278959811,0.24802110817941952,0.4917491749174917,0.25,0.0,0.2,0.0,0.0,0.125,0.0,0.1111111111111111,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.2,0.0,0.0,0.5555555555555556
41,0.5,0.22094508301404855,0.14285714285714285,0.11570247933884298,0.1347517730496454,0.09762532981530343,0.2145214521452145,0.0,0.06666666666666667,0.0,0.0,0.0,0.25,0.0,0.1111111111111111,0.30000000000000004,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.2,0.0,0.14285714285714285,0.2222222222222222
42,1.0,0.31928480204342274,0.14285714285714285,0.12672176308539945,0.15130023640661938,0.18469656992084432,0.2706270627062706,0.25,0.13333333333333333,0.0,0.0,0.0,0.25,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.03571428571428571,0.0
43,0.5,0.25798212005108556,0.14285714285714285,0.14049586776859505,0.1276595744680851,0.1279683377308707,0.2838283828382838,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.3333333333333333
44,0.5,0.3103448275862069,0.14285714285714285,0.14049586776859505,0.11347517730496454,0.18997361477572558,0.2904290429042904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.1,0.0,0.0,0.1111111111111111
45,0.5,0.1430395913154534,0.14285714285714285,0.06336088154269973,0.07565011820330969,0.07519788918205804,0.1056105610561056,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.1111111111111111
46,0.5,0.21839080459770116,0.14285714285714285,0.09090909090909091,0.13947990543735225,0.10422163588390501,0.23432343234323433,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
47,0.5,0.2848020434227331,0.19047619047619047,0.1046831955922865,0.04018912529550828,0.22163588390501318,0.29372937293729373,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.2,0.0,0.03571428571428571,0.2222222222222222
48,0.5,0.4406130268199234,0.09523809523809523,0.1763085399449036,0.14893617021276595,0.287598944591029,0.4191419141914191,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.3333333333333333
49,0.25,0.3716475095785441,0.14285714285714285,0.16804407713498623,0.12529550827423167,0.23350923482849603,0.2607260726072607,0.25,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.30000000000000004,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.14285714285714285,0.1,0.0,0.0,0.2222222222222222
50,0.75,0.42911877394636017,0.23809523809523808,0.11570247933884298,0.0,0.38786279683377306,0.37623762376237624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.42857142857142855,0.2,0.3333333333333333,0.0,0.4444444444444444
51,0.5,0.19795657726692212,0.14285714285714285,0.06887052341597796,0.09692671394799054,0.11741424802110817,0.18481848184818478,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
52,0.25,0.243933588761175,0.14285714285714285,0.11570247933884298,0.12056737588652482,0.12928759894459102,0.23432343234323433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3333333333333333
53,0.0,0.2873563218390805,0.14285714285714285,0.12121212121212122,0.06855791962174941,0.20052770448548812,0.3102310231023102,0.25,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.1,0.3333333333333333,0.0,0.2222222222222222
54,0.5,0.18773946360153257,0.19047619047619047,0.11019283746556474,0.12293144208037825,0.07255936675461741,0.23432343234323433,0.0,0.13333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.07142857142857142,0.2222222222222222
55,0.25,0.2873563218390805,0.14285714285714285,0.12947658402203857,0.15839243498817968,0.14643799472295513,0.3003300330033003,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4444444444444444
56,0.75,0.23627075351213284,0.14285714285714285,0.08539944903581267,0.1016548463356974,0.14643799472295513,0.21122112211221122,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.2,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.2,0.0,0.0,0.3333333333333333
57,0.5,0.31928480204342274,0.19047619047619047,0.12121212121212122,0.11583924349881797,0.20712401055408972,0.32673267326732675,0.0,0.06666666666666667,0.0,0.3333333333333333,0.0,0.125,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
58,0.75,0.3588761174968072,0.14285714285714285,0.19559228650137742,0.13947990543735225,0.19920844327176782,0.40594059405940597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.30000000000000004,0.3333333333333333,0.03571428571428571,0.1111111111111111
59,0.5,0.19412515964240104,0.14285714285714285,0.07988980716253444,0.0851063829787234,0.11477572559366754,0.09570957095709572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111
60,0.0,0.0983397190293742,0.09523809523809523,0.07162534435261708,0.04018912529550828,0.044854881266490766,0.046204620462046195,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.10714285714285714,0.0
61,0.25,0.30395913154533843,0.14285714285714285,0.10743801652892562,0.1442080378250591,0.18205804749340368,0.3366336633663366,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.3333333333333333
62,0.5,0.37803320561941256,0.14285714285714285,0.23140495867768596,0.1182033096926714,0.21372031662269128,0.2772277227722772,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2222222222222222,0.2,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.30000000000000004,0.0,0.0,0.1111111111111111
63,0.25,0.1685823754789272,0.14285714285714285,0.0881542699724518,0.05673758865248227,0.10026385224274406,0.1056105610561056,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.1,0.0,0.0,0.0
64,0.25,0.22605363984674332,0.14285714285714285,0.10743801652892562,0.04728132387706856,0.15567282321899736,0.15181518151815182,0.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.16666666666666666,0.0,0.0,0.1,0.0,0.0,0.0
65,0.75,0.44955300127713926,0.19047619047619047,0.12947658402203857,0.13002364066193853,0.32981530343007914,0.528052805280528,0.25,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1,0.0,0.03571428571428571,0.4444444444444444
66,0.25,0.2937420178799489,0.14285714285714285,0.1349862258953168,0.07801418439716312,0.19525065963060687,0.35313531353135313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.30000000000000004,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.1,0.3333333333333333,0.07142857142857142,0.4444444444444444
67,0.75,0.21711366538952748,0.14285714285714285,0.15151515151515152,0.08037825059101655,0.10686015831134564,0.18811881188118812,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.03571428571428571,0.2222222222222222
68,0.75,0.33461047254150705,0.14285714285714285,0.17079889807162535,0.1796690307328605,0.16358839050131926,0.30363036303630364,0.0,0.06666666666666667,0.0,0.3333333333333333,0.0,0.125,0.0,0.4444444444444444,0.1,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.1,0.0,0.03571428571428571,0.5555555555555556
69,0.25,0.210727969348659,0.19047619047619047,0.0,0.1631205673758865,0.1266490765171504,0.26732673267326734,0.25,0.26666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.03571428571428571,0.0
70,0.25,0.3205619412515964,0.14285714285714285,0.15702479338842976,0.13711583924349882,0.17941952506596306,0.3828382838283828,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.125,0.0,0.0,0.9,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.3333333333333333
71,0.25,0.4163473818646233,0.14285714285714285,0.12947658402203857,0.1607565011820331,0.2783641160949868,0.3465346534653465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.2,0.0,0.0,0.1111111111111111
72,0.25,0.26436781609195403,0.14285714285714285,0.05509641873278237,0.18912529550827423,0.14116094986807387,0.25742574257425743,0.0,0.13333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
73,0.75,0.3205619412515964,0.14285714285714285,0.162534435261708,0.1442080378250591,0.17282321899736147,0.3003300330033003,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.1111111111111111,0.1,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.03571428571428571,0.6666666666666666
74,0.75,0.31800766283524906,0.14285714285714285,0.16804407713498623,0.1347517730496454,0.17282321899736147,0.2838283828382838,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1111111111111111
75,0.0,0.3716475095785441,0.09523809523809523,0.22038567493112948,0.12056737588652482,0.21108179419525064,0.40264026402640263,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.1,0.3333333333333333,0.0,0.2222222222222222
76,0.5,0.37931034482758624,0.19047619047619047,0.1184573002754821,0.1773049645390071,0.23614775725593667,0.3201320132013201,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.2,0.0,0.03571428571428571,0.4444444444444444
77,0.25,0.46232439335887615,0.19047619047619047,0.16804407713498623,0.1796690307328605,0.2968337730870712,0.528052805280528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.03571428571428571,0.5555555555555556
78,0.5,0.3167305236270754,0.14285714285714285,0.19008264462809918,0.1867612293144208,0.13192612137203166,0.32673267326732675,0.0,0.0,0.2,0.0,0.0,0.125,0.0,0.2222222222222222,0.0,0.0,0.75,0.16666666666666666,0.3333333333333333,0.0,0.0,0.2,0.0,0.07142857142857142,0.5555555555555556
79,1.0,0.2401021711366539,0.19047619047619047,0.14049586776859505,0.1016548463356974,0.12401055408970976,0.22442244224422442,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.1,0.0,0.0,0.3333333333333333
80,0.5,0.26309067688378035,0.14285714285714285,0.10192837465564739,0.10874704491725767,0.16226912928759893,0.1947194719471947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
81,0.25,0.25031928480204346,0.19047619047619047,0.1652892561983471,0.07565011820330969,0.13720316622691292,0.2772277227722772,0.0,0.26666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.2,0.0,0.25,0.2222222222222222
82,0.25,0.367816091954023,0.14285714285714285,0.15151515151515152,0.12056737588652482,0.24010554089709762,0.3201320132013201,0.25,0.13333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.5555555555555556
83,0.25,0.18901660280970628,0.19047619047619047,0.07162534435261708,0.04964539007092199,0.13324538258575197,0.1452145214521452,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
84,0.25,0.1966794380587484,0.14285714285714285,0.06336088154269973,0.09929078014184398,0.11741424802110817,0.15181518151815182,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
85,0.5,0.3537675606641124,0.14285714285714285,0.1928374655647383,0.18912529550827423,0.16754617414248021,0.3201320132013201,0.25,0.06666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.3333333333333333
86,0.5,0.27586206896551724,0.14285714285714285,0.12947658402203857,0.1182033096926714,0.15699208443271767,0.2277227722772277,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.14285714285714285,0.0,0.0,0.17857142857142855,0.3333333333333333
87,0.75,0.24904214559386975,0.09523809523809523,0.09090909090909091,0.12293144208037825,0.14511873350923482,0.2178217821782178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.2,0.0,0.0,0.1111111111111111
88,0.75,0.19284802043422733,0.14285714285714285,0.07988980716253444,0.10401891252955082,0.10290237467018469,0.1815181518151815,0.0,0.06666666666666667,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.16666666666666666,0.0,0.14285714285714285,0.0,0.0,0.0,0.2222222222222222
